,Retailer,Retailer ID,Invoice Date,Region,State,City,Product,Price per Unit,Units Sold,Total Sales,Operating Profit,Sales Method
5361,Foot Locker,1185732,2021-06-12,Midwest,South Dakota,Sioux Falls,Men's Athletic Footwear,39.0,70,273,109,Online
5362,Sports Direct,1185732,2021-10-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,55.0,70,385,212,Online
5363,Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Men's Athletic Footwear,29.0,70,203,93,Online
5364,West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Men's Athletic Footwear,29.0,70,203,93,Online
5365,Sports Direct,1185732,2021-05-03,Northeast,Connecticut,Hartford,Men's Apparel,50.0,70,350,154,Online
5366,Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Women's Apparel,38.0,70,266,109,Online
5367,Amazon,1185732,2021-11-14,Northeast,Massachusetts,Boston,Men's Apparel,63.0,70,441,168,Online
5368,Amazon,1185732,2021-03-10,Northeast,Vermont,Burlington,Men's Athletic Footwear,42.0,70,294,168,Online
5369,Foot Locker,1185732,2021-10-27,Northeast,Pennsylvania,Philadelphia,Women's Apparel,32.0,70,224,76,Outlet
5370,West Gear,1128299,2020-01-12,West,Nevada,Las Vegas,Men's Apparel,37.0,70,259,158,Outlet
5371,Foot Locker,1185732,2021-05-22,South,Tennessee,Knoxville,Men's Athletic Footwear,23.0,70,161,66,Outlet
5372,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,37.0,70,259,104,Outlet
5373,West Gear,1128299,2021-04-24,West,Oregon,Portland,Women's Athletic Footwear,34.0,70,238,88,Outlet
5374,Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Women's Athletic Footwear,15.0,70,105,49,Outlet
5375,West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,10.0,70,70,32,Outlet
5376,Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Women's Athletic Footwear,16.0,70,112,45,Outlet
5377,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Women's Athletic Footwear,26.0,70,182,84,Outlet
5378,Sports Direct,1185732,2021-02-15,Northeast,Rhode Island,Providence,Women's Street Footwear,24.0,70,168,49,Outlet
5379,Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men's Apparel,37.0,70,259,106,Outlet
5380,Amazon,1185732,2021-09-17,Northeast,New Hampshire,Manchester,Men's Apparel,48.0,70,336,121,Outlet
5381,Foot Locker,1185732,2021-02-22,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,42.0,70,294,123,Outlet
5382,Foot Locker,1185732,2021-06-05,Midwest,Illinois,Chicago,Women's Apparel,41.0,69,283,170,Online
5383,Foot Locker,1185732,2021-12-28,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,55.0,69,380,171,Online
5384,West Gear,1128299,2020-04-11,West,Colorado,Denver,Women's Athletic Footwear,58.0,69,400,236,Online
5385,Sports Direct,1197831,2021-03-26,South,Tennessee,Knoxville,Men's Apparel,39.0,69,269,126,Online
5386,Foot Locker,1185732,2021-07-07,Midwest,Nebraska,Omaha,Women's Apparel,44.0,69,304,182,Online
5387,Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Women's Street Footwear,41.0,69,283,105,Online
5388,Amazon,1185732,2021-05-20,West,Alaska,Anchorage,Men's Apparel,62.0,69,428,163,Online
5389,Foot Locker,1128299,2021-03-09,West,Hawaii,Honolulu,Women's Athletic Footwear,52.0,69,359,129,Online
5390,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Men's Athletic Footwear,59.0,69,407,195,Online
5391,Foot Locker,1128299,2021-05-25,Southeast,Virginia,Richmond,Women's Athletic Footwear,47.0,69,324,162,Online
5392,Foot Locker,1128299,2021-10-23,West,Arizona,Phoenix,Men's Apparel,53.0,69,366,146,Online
5393,Sports Direct,1128299,2021-04-13,Southeast,Georgia,Atlanta,Women's Athletic Footwear,48.0,69,331,182,Online
5394,Amazon,1185732,2021-07-21,Southeast,Kentucky,Louisville,Women's Street Footwear,38.0,69,262,136,Online
5395,West Gear,1197831,2021-03-19,South,Oklahoma,Oklahoma City,Women's Apparel,23.0,69,159,86,Online
5396,West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,69,97,49,Online
5397,Kohl's,1197831,2021-08-13,Midwest,Kansas,Wichita,Men's Apparel,47.0,69,324,162,Online
5398,Sports Direct,1185732,2021-02-09,Midwest,North Dakota,Fargo,Women's Apparel,23.0,69,159,81,Online
5399,Foot Locker,1185732,2021-05-07,Midwest,Iowa,Des Moines,Women's Apparel,46.0,69,317,165,Online
5400,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Street Footwear,33.0,69,228,96,Online
5401,West Gear,1185732,2021-03-16,Northeast,West Virginia,Charleston,Men's Athletic Footwear,27.0,69,186,101,Online
5402,West Gear,1185732,2021-06-17,Northeast,West Virginia,Charleston,Women's Athletic Footwear,33.0,69,228,118,Online
5403,Foot Locker,1185732,2021-02-15,Northeast,Maryland,Baltimore,Women's Street Footwear,27.0,69,186,95,Online
5404,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Women's Street Footwear,29.0,69,200,108,Online
5405,Foot Locker,1185732,2021-05-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,47.0,69,324,146,Online
5406,Kohl's,1185732,2021-01-10,Northeast,Delaware,Wilmington,Women's Apparel,33.0,69,228,125,Online
5407,Kohl's,1185732,2021-06-08,Northeast,New Jersey,Newark,Women's Street Footwear,38.0,69,262,139,Online
5408,Sports Direct,1185732,2021-04-04,Northeast,Connecticut,Hartford,Women's Apparel,36.0,69,248,124,Online
5409,Sports Direct,1185732,2021-08-14,Northeast,Massachusetts,Boston,Women's Street Footwear,42.0,69,290,101,Online
5410,Amazon,1185732,2021-03-17,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49.0,69,338,172,Online
5411,Foot Locker,1185732,2021-06-14,Midwest,Illinois,Chicago,Women's Street Footwear,37.0,68,252,113,Online
5412,Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,41.0,68,279,131,Online
5413,Foot Locker,1185732,2021-11-02,Northeast,Pennsylvania,Philadelphia,Women's Apparel,44.0,68,299,135,Online
5414,Foot Locker,1185732,2020-11-30,Midwest,Minnesota,Minneapolis,Women's Street Footwear,37.0,68,252,101,Online
5415,Foot Locker,1185732,2021-05-26,Midwest,Nebraska,Omaha,Women's Apparel,32.0,68,218,133,Online
5416,Sports Direct,1197831,2021-08-11,South,Alabama,Birmingham,Men's Apparel,38.0,68,258,124,Online
5417,Amazon,1185732,2021-10-17,Northeast,Maine,Portland,Women's Apparel,38.0,68,258,134,Online
5418,Amazon,1185732,2021-12-23,Northeast,Maine,Portland,Women's Street Footwear,41.0,68,279,139,Online
5419,Amazon,1185732,2021-12-17,Northeast,Maine,Portland,Women's Street Footwear,52.0,68,354,177,Online
5420,Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Women's Athletic Footwear,53.0,68,360,144,Online
5421,Sports Direct,1128299,2021-01-17,West,Hawaii,Honolulu,Men's Apparel,54.0,68,367,110,Online
5422,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,52.0,68,354,113,Online
5423,Foot Locker,1185732,2021-10-18,Midwest,Missouri,St. Louis,Men's Apparel,32.0,68,218,102,Online
5424,West Gear,1128299,2021-01-17,West,Oregon,Portland,Women's Athletic Footwear,41.0,68,279,153,Online
5425,Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Athletic Footwear,47.0,68,320,147,Online
5426,Foot Locker,1128299,2021-06-23,West,Arizona,Phoenix,Men's Apparel,51.0,68,347,146,Online
5427,Amazon,1185732,2021-05-23,Southeast,Kentucky,Louisville,Men's Athletic Footwear,42.0,68,286,143,Online
5428,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Women's Athletic Footwear,49.0,68,333,177,Online
5429,Foot Locker,1185732,2021-12-21,Southeast,Kentucky,Louisville,Men's Apparel,54.0,68,367,173,Online
5430,West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Women's Street Footwear,14.0,68,95,50,Online
5431,West Gear,1197831,2021-09-19,South,Oklahoma,Oklahoma City,Men's Apparel,23.0,68,156,70,Online
5432,Kohl's,1197831,2021-02-14,Midwest,Kansas,Wichita,Men's Apparel,32.0,68,218,104,Online
5433,Foot Locker,1185732,2021-05-13,Midwest,South Dakota,Sioux Falls,Women's Apparel,58.0,68,394,201,Online
5434,Sports Direct,1185732,2021-02-09,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,24.0,68,163,69,Online
5435,Sports Direct,1185732,2021-04-09,Midwest,North Dakota,Fargo,Women's Apparel,49.0,68,333,177,Online
5436,Foot Locker,1185732,2021-01-06,Midwest,North Dakota,Fargo,Women's Street Footwear,19.0,68,129,58,Online
5437,Foot Locker,1185732,2021-02-06,Midwest,Iowa,Des Moines,Women's Apparel,14.0,68,95,51,Online
5438,Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Women's Apparel,20.0,68,136,72,Online
5439,Foot Locker,1185732,2021-07-05,Midwest,Iowa,Des Moines,Women's Street Footwear,36.0,68,245,108,Online
5440,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,33.0,68,224,108,Online
5441,West Gear,1185732,2021-07-09,Midwest,Indiana,Indianapolis,Women's Street Footwear,42.0,68,286,129,Online
5442,West Gear,1185732,2021-09-11,Midwest,Indiana,Indianapolis,Women's Apparel,36.0,68,245,127,Online
5443,West Gear,1185732,2021-04-17,Northeast,West Virginia,Charleston,Women's Street Footwear,19.0,68,129,70,Online
5444,West Gear,1185732,2021-05-18,Northeast,West Virginia,Charleston,Men's Apparel,42.0,68,286,154,Online
5445,West Gear,1185732,2021-08-17,Northeast,West Virginia,Charleston,Men's Apparel,49.0,68,333,180,Online
5446,West Gear,1185732,2021-09-18,Northeast,West Virginia,Charleston,Women's Street Footwear,24.0,68,163,88,Online
5447,Foot Locker,1185732,2021-01-24,Northeast,West Virginia,Charleston,Men's Athletic Footwear,34.0,68,231,109,Online
5448,Foot Locker,1185732,2021-03-13,Northeast,Delaware,Wilmington,Men's Athletic Footwear,39.0,68,265,119,Online
5449,Kohl's,1185732,2021-04-07,Northeast,New Jersey,Newark,Women's Apparel,33.0,68,224,121,Online
5450,Kohl's,1185732,2021-05-06,Northeast,New Jersey,Newark,Men's Athletic Footwear,41.0,68,279,139,Online
5451,Kohl's,1185732,2021-05-06,Northeast,New Jersey,Newark,Men's Apparel,47.0,68,320,131,Online
5452,Sports Direct,1185732,2021-10-08,Northeast,New Jersey,Newark,Women's Apparel,62.0,68,422,223,Online
5453,Sports Direct,1185732,2021-11-07,Northeast,New Jersey,Newark,Women's Street Footwear,48.0,68,326,166,Online
5454,Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Women's Street Footwear,29.0,68,197,89,Online
5455,Sports Direct,1185732,2021-08-04,Northeast,Connecticut,Hartford,Women's Athletic Footwear,41.0,68,279,114,Online
5456,Foot Locker,1185732,2021-11-04,Northeast,Connecticut,Hartford,Men's Apparel,60.0,68,408,180,Online
5457,Sports Direct,1185732,2021-12-06,Northeast,Rhode Island,Providence,Men's Apparel,56.0,68,381,164,Online
5458,Sports Direct,1185732,2021-01-17,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38.0,68,258,114,Online
5459,Sports Direct,1185732,2021-02-15,Northeast,Massachusetts,Boston,Women's Athletic Footwear,32.0,68,218,83,Online
5460,Sports Direct,1185732,2021-06-15,Northeast,Massachusetts,Boston,Women's Street Footwear,42.0,68,286,103,Online
5461,Sports Direct,1185732,2021-07-13,Northeast,Massachusetts,Boston,Men's Apparel,53.0,68,360,141,Online
5462,Amazon,1185732,2021-01-14,Northeast,Massachusetts,Boston,Men's Apparel,52.0,68,354,166,Online
5463,Amazon,1185732,2021-08-11,Northeast,Vermont,Burlington,Women's Athletic Footwear,49.0,68,333,157,Online
5464,Amazon,1185732,2021-04-18,Northeast,New Hampshire,Manchester,Men's Athletic Footwear,49.0,68,333,183,Online
5465,Foot Locker,1185732,2021-10-23,South,Texas,Dallas,Men's Athletic Footwear,34.0,68,231,90,Outlet
5466,Foot Locker,1185732,2021-12-16,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,35.0,68,238,76,Outlet
5467,Foot Locker,1185732,2021-12-22,Northeast,Pennsylvania,Philadelphia,Men's Athletic Footwear,43.0,68,292,123,Outlet
5468,Walmart,1128299,2021-05-18,Southeast,Florida,Orlando,Men's Apparel,42.0,68,286,71,Outlet
5469,Foot Locker,1128299,2021-04-24,Southeast,Virginia,Richmond,Women's Athletic Footwear,32.0,68,218,91,Outlet
5470,West Gear,1128299,2021-01-24,West,Utah,Salt Lake City,Women's Athletic Footwear,30.0,68,204,78,Outlet
5471,West Gear,1128299,2021-01-17,West,Oregon,Portland,Men's Apparel,33.0,68,224,114,Outlet
5472,Foot Locker,1128299,2021-01-23,West,Idaho,Boise,Men's Apparel,35.0,68,238,81,Outlet
5473,Foot Locker,1128299,2021-02-23,West,Arizona,Phoenix,Women's Athletic Footwear,26.0,68,177,74,Outlet
5474,Foot Locker,1128299,2021-03-22,West,Arizona,Phoenix,Women's Athletic Footwear,38.0,68,258,96,Outlet
5475,West Gear,1197831,2021-10-21,South,Oklahoma,Oklahoma City,Men's Apparel,22.0,68,150,57,Outlet
5476,Sports Direct,1185732,2021-03-03,Northeast,Connecticut,Hartford,Men's Athletic Footwear,32.0,68,218,98,Outlet
5477,Foot Locker,1185732,2021-07-06,Northeast,Rhode Island,Providence,Men's Apparel,33.0,68,224,76,Outlet
5478,Foot Locker,1185732,2021-10-08,Northeast,Rhode Island,Providence,Men's Athletic Footwear,38.0,68,258,98,Outlet
5479,Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Street Footwear,37.0,68,252,113,Outlet
5480,Sports Direct,1185732,2021-11-07,Northeast,Rhode Island,Providence,Women's Athletic Footwear,36.0,68,245,110,Outlet
5481,Sports Direct,1185732,2021-03-13,Northeast,Massachusetts,Boston,Women's Apparel,31.0,68,211,78,Outlet
5482,Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Men's Athletic Footwear,34.0,68,231,83,Outlet
5483,Sports Direct,1185732,2021-05-13,Northeast,Massachusetts,Boston,Women's Street Footwear,30.0,68,204,63,Outlet
5484,Sports Direct,1185732,2021-10-15,Northeast,Massachusetts,Boston,Men's Athletic Footwear,37.0,68,252,88,Outlet
5485,Amazon,1185732,2021-10-15,Northeast,Massachusetts,Boston,Women's Apparel,51.0,68,347,121,Outlet
5486,Amazon,1185732,2021-02-12,Northeast,Vermont,Burlington,Men's Apparel,36.0,68,245,95,Outlet
5487,Amazon,1185732,2021-04-11,Northeast,Vermont,Burlington,Men's Athletic Footwear,35.0,68,238,112,Outlet
5488,Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Men's Apparel,48.0,68,326,121,Outlet
5489,Amazon,1185732,2021-02-19,Northeast,New Hampshire,Manchester,Women's Athletic Footwear,31.0,68,211,72,Outlet
5490,Foot Locker,1185732,2021-12-23,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,47.0,66,310,136,Outlet
5491,West Gear,1128299,2020-01-30,West,Nevada,Las Vegas,Men's Apparel,43.0,66,284,187,Outlet
5492,Sports Direct,1185732,2021-02-05,Northeast,Connecticut,Hartford,Men's Apparel,39.0,66,257,95,Outlet
5493,Foot Locker,1185732,2021-06-08,Northeast,Rhode Island,Providence,Men's Apparel,39.0,66,257,90,Outlet
5494,Sports Direct,1185732,2021-10-08,Northeast,Rhode Island,Providence,Women's Apparel,47.0,66,310,136,Outlet
5495,Amazon,1185732,2021-09-10,Northeast,Vermont,Burlington,Women's Athletic Footwear,35.0,66,231,92,Outlet
5496,Amazon,1185732,2021-10-12,Northeast,Vermont,Burlington,Women's Street Footwear,40.0,66,264,98,Outlet
5497,Foot Locker,1185732,2021-06-23,Midwest,Illinois,Chicago,Women's Apparel,49.0,65,319,191,Online
5498,Foot Locker,1185732,2021-07-08,Midwest,Illinois,Chicago,Women's Street Footwear,36.0,65,234,105,Online
5499,Foot Locker,1185732,2021-07-29,Midwest,Illinois,Chicago,Women's Apparel,60.0,65,390,234,Online
5500,Foot Locker,1185732,2021-07-31,Midwest,Illinois,Chicago,Men's Athletic Footwear,46.0,65,299,141,Online
5501,Foot Locker,1185732,2021-08-04,Midwest,Illinois,Chicago,Women's Apparel,61.0,65,397,238,Online
5502,Foot Locker,1185732,2021-12-26,Northeast,Pennsylvania,Philadelphia,Women's Apparel,71.0,65,462,203,Online
5503,Foot Locker,1185732,2021-12-29,Northeast,Pennsylvania,Philadelphia,Women's Street Footwear,55.0,65,358,189,Online
5504,West Gear,1128299,2020-06-05,West,Washington,Seattle,Men's Apparel,52.0,65,338,135,Online
5505,Foot Locker,1185732,2020-10-18,Southeast,Florida,Miami,Men's Athletic Footwear,33.0,65,215,86,Online
5506,Foot Locker,1185732,2020-10-22,Midwest,Minnesota,Minneapolis,Women's Apparel,32.0,65,208,116,Online
5507,Foot Locker,1185732,2020-10-28,Midwest,Minnesota,Minneapolis,Women's Apparel,34.0,65,221,122,Online
5508,Foot Locker,1185732,2021-05-23,South,Tennessee,Knoxville,Women's Street Footwear,24.0,65,156,75,Online
5509,Foot Locker,1185732,2021-07-31,Midwest,Nebraska,Omaha,Women's Apparel,54.0,65,351,218,Online
5510,Amazon,1185732,2021-02-22,West,Alaska,Anchorage,Men's Athletic Footwear,53.0,65,345,165,Online
5511,Amazon,1185732,2021-03-20,West,Alaska,Anchorage,Men's Athletic Footwear,52.0,65,338,169,Online
5512,Amazon,1185732,2021-08-21,West,Alaska,Anchorage,Men's Apparel,62.0,65,403,153,Online
5513,Walmart,1128299,2021-09-18,Southeast,Florida,Orlando,Women's Athletic Footwear,54.0,65,351,154,Online
5514,Foot Locker,1128299,2021-03-23,Southeast,Virginia,Richmond,Women's Athletic Footwear,48.0,65,312,144,Online
5515,Foot Locker,1128299,2021-09-25,Southeast,Virginia,Richmond,Women's Street Footwear,47.0,65,306,144,Online
5516,Foot Locker,1185732,2021-04-18,Midwest,Missouri,St. Louis,Men's Apparel,36.0,65,234,105,Online
5517,Foot Locker,1185732,2021-05-19,Midwest,Missouri,St. Louis,Women's Athletic Footwear,29.0,65,189,104,Online
5518,West Gear,1128299,2021-03-23,West,Oregon,Portland,Women's Athletic Footwear,49.0,65,319,153,Online
5519,West Gear,1128299,2021-05-18,South,Louisiana,New Orleans,Men's Apparel,36.0,65,234,138,Online
5520,Kohl's,1128299,2021-05-27,West,New Mexico,Albuquerque,Men's Apparel,56.0,65,364,153,Online
5521,Amazon,1185732,2021-03-21,Southeast,Kentucky,Louisville,Women's Apparel,42.0,65,273,139,Online
5522,Amazon,1185732,2021-08-22,Southeast,Kentucky,Louisville,Men's Apparel,49.0,65,319,156,Online
5523,Amazon,1185732,2021-09-23,Southeast,Kentucky,Louisville,Women's Street Footwear,33.0,65,215,114,Online
5524,Walmart,1197831,2021-03-19,South,Arkansas,Little Rock,Men's Apparel,32.0,65,208,96,Online
5525,West Gear,1197831,2021-01-23,South,Arkansas,Little Rock,Women's Athletic Footwear,18.0,65,117,64,Online
5526,West Gear,1197831,2021-04-20,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,65,150,72,Online
5527,Kohl's,1197831,2021-01-16,South,Oklahoma,Oklahoma City,Men's Apparel,33.0,65,215,103,Online
5528,Kohl's,1197831,2021-02-14,South,Oklahoma,Oklahoma City,Men's Athletic Footwear,23.0,65,150,75,Online
5529,Kohl's,1197831,2021-03-12,Midwest,Kansas,Wichita,Women's Apparel,23.0,65,150,75,Online
5530,Kohl's,1197831,2021-05-12,Midwest,Kansas,Wichita,Women's Street Footwear,32.0,65,208,102,Online
5531,Kohl's,1197831,2021-09-12,Midwest,Kansas,Wichita,Women's Athletic Footwear,14.0,65,91,43,Online
5532,Foot Locker,1185732,2021-08-12,Midwest,South Dakota,Sioux Falls,Women's Street Footwear,36.0,65,234,94,Online
5533,Foot Locker,1185732,2021-09-13,Midwest,South Dakota,Sioux Falls,Women's Apparel,46.0,65,299,150,Online
5534,Sports Direct,1185732,2021-11-12,Midwest,South Dakota,Sioux Falls,Women's Apparel,61.0,65,397,198,Online
5535,Sports Direct,1185732,2021-06-09,Midwest,North Dakota,Fargo,Men's Athletic Footwear,32.0,65,208,89,Online
5536,Foot Locker,1185732,2021-11-09,Midwest,North Dakota,Fargo,Women's Apparel,60.0,65,390,199,Online
5537,Foot Locker,1185732,2021-03-05,Midwest,Iowa,Des Moines,Women's Street Footwear,9.0,65,59,23,Online
5538,West Gear,1185732,2021-01-03,Midwest,Iowa,Des Moines,Women's Street Footwear,18.0,65,117,48,Online
5539,West Gear,1185732,2021-02-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,14.0,65,91,46,Online
5540,West Gear,1185732,2021-09-04,Midwest,Wisconsin,Milwaukee,Men's Athletic Footwear,29.0,65,189,85,Online
5541,West Gear,1185732,2021-10-03,Midwest,Wisconsin,Milwaukee,Women's Apparel,46.0,65,299,152,Online
5542,West Gear,1185732,2021-11-03,Midwest,Wisconsin,Milwaukee,Women's Athletic Footwear,33.0,65,215,97,Online
5543,West Gear,1185732,2021-10-10,Midwest,Indiana,Indianapolis,Men's Athletic Footwear,32.0,65,208,114,Online
5544,West Gear,1185732,2021-02-17,Northeast,West Virginia,Charleston,Men's Apparel,48.0,65,312,165,Online
5545,Foot Locker,1185732,2021-12-20,Northeast,Maryland,Baltimore,Men's Athletic Footwear,46.0,65,299,150,Online
